zipcode,area,bet,bath,sqft,type,built,year,price,house_id
94555.0,Ardenwood,3.0,2.5,1767.0,Single Family,1990.0,,nan,4794
94555.0,Ardenwood,3.0,2.5,1767.0,Single Family,1990.0,,nan,4794
94555.0,Ardenwood,3.0,2.5,1767.0,Single Family,1990.0,,nan,4794
94536.0,Centerville,5.0,3.0,2501.0,Single Family,1963.0,0.0,1290731.0,4795
94536.0,Centerville,5.0,3.0,2501.0,Single Family,1963.0,7579.0,315000.0,4795
94536.0,Centerville,5.0,3.0,2501.0,Single Family,1963.0,780.0,986000.0,4795
94536.0,Centerville,5.0,3.0,2501.0,Single Family,1963.0,,nan,4795
94536.0,Centerville,5.0,3.0,2501.0,Single Family,1963.0,,nan,4795
94536.0,Centerville,5.0,3.0,2501.0,Single Family,1963.0,,nan,4795
94555.0,Lakes and Birds,3.0,2.5,1826.0,Single Family,1989.0,0.0,1163532.0,4796
94555.0,Lakes and Birds,3.0,2.5,1826.0,Single Family,1989.0,6486.0,365000.0,4796
94555.0,Lakes and Birds,3.0,2.5,1826.0,Single Family,1989.0,3968.0,626000.0,4796
94555.0,Lakes and Birds,3.0,2.5,1826.0,Single Family,1989.0,5306.0,727000.0,4796
94555.0,Lakes and Birds,3.0,2.5,1826.0,Single Family,1989.0,780.0,1030000.0,4796
94555.0,Lakes and Birds,3.0,2.5,1826.0,Single Family,1989.0,,nan,4796
94538.0,Irvington,3.0,3.0,1612.0,Single Family,1959.0,0.0,1123582.0,4797
94538.0,Irvington,3.0,3.0,1612.0,Single Family,1959.0,8567.0,182500.0,4797
94538.0,Irvington,3.0,3.0,1612.0,Single Family,1959.0,781.0,1000000.0,4797
94538.0,Irvington,3.0,3.0,1612.0,Single Family,1959.0,,nan,4797
94538.0,Irvington,3.0,3.0,1612.0,Single Family,1959.0,,nan,4797
94538.0,Irvington,3.0,3.0,1612.0,Single Family,1959.0,,nan,4797
94536.0,Glenmoor,4.0,2.0,1811.0,Single Family,1960.0,0.0,1163045.0,4798
94536.0,Glenmoor,4.0,2.0,1811.0,Single Family,1960.0,7828.0,255000.0,4798
94536.0,Glenmoor,4.0,2.0,1811.0,Single Family,1960.0,781.0,1050000.0,4798
94536.0,Glenmoor,4.0,2.0,1811.0,Single Family,1960.0,,nan,4798
94536.0,Glenmoor,4.0,2.0,1811.0,Single Family,1960.0,,nan,4798
94536.0,Glenmoor,4.0,2.0,1811.0,Single Family,1960.0,,nan,4798
94536.0,Glenmoor,3.0,1.0,2078.0,Single Family,1962.0,0.0,1275233.0,4799
94536.0,Glenmoor,3.0,1.0,2078.0,Single Family,1962.0,8375.0,272500.0,4799
94536.0,Glenmoor,3.0,1.0,2078.0,Single Family,1962.0,1643.0,790000.0,4799
94536.0,Glenmoor,3.0,1.0,2078.0,Single Family,1962.0,790.0,1045000.0,4799
94536.0,Glenmoor,3.0,1.0,2078.0,Single Family,1962.0,,nan,4799
94536.0,Glenmoor,3.0,1.0,2078.0,Single Family,1962.0,,nan,4799
94555.0,Ardenwood,4.0,2.0,1707.0,Single Family,1985.0,0.0,1160623.0,4800
94555.0,Ardenwood,4.0,2.0,1707.0,Single Family,1985.0,6737.0,313000.0,4800
94555.0,Ardenwood,4.0,2.0,1707.0,Single Family,1985.0,790.0,985000.0,4800
94555.0,Ardenwood,4.0,2.0,1707.0,Single Family,1985.0,,nan,4800
94555.0,Ardenwood,4.0,2.0,1707.0,Single Family,1985.0,,nan,4800
94555.0,Ardenwood,4.0,2.0,1707.0,Single Family,1985.0,,nan,4800
94536.0,Cabrillo,4.0,1.0,1830.0,Single Family,1974.0,0.0,1124918.0,4801
94536.0,Cabrillo,4.0,1.0,1830.0,Single Family,1974.0,5525.0,478000.0,4801
94536.0,Cabrillo,4.0,1.0,1830.0,Single Family,1974.0,793.0,988000.0,4801
94536.0,Cabrillo,4.0,1.0,1830.0,Single Family,1974.0,,nan,4801
94536.0,Cabrillo,4.0,1.0,1830.0,Single Family,1974.0,,nan,4801
94536.0,Cabrillo,4.0,1.0,1830.0,Single Family,1974.0,,nan,4801
94539.0,Warm Springs,3.0,2.0,1165.0,Single Family,1961.0,0.0,1285747.0,4802
94539.0,Warm Springs,3.0,2.0,1165.0,Single Family,1961.0,2921.0,575000.0,4802
94539.0,Warm Springs,3.0,2.0,1165.0,Single Family,1961.0,794.0,1050000.0,4802
94539.0,Warm Springs,3.0,2.0,1165.0,Single Family,1961.0,,nan,4802
94539.0,Warm Springs,3.0,2.0,1165.0,Single Family,1961.0,,nan,4802
94539.0,Warm Springs,3.0,2.0,1165.0,Single Family,1961.0,,nan,4802
94539.0,Warm Springs,3.0,2.0,1298.0,Single Family,1962.0,0.0,1337407.0,4803
94539.0,Warm Springs,3.0,2.0,1298.0,Single Family,1962.0,2886.0,520000.0,4803
94539.0,Warm Springs,3.0,2.0,1298.0,Single Family,1962.0,4261.0,1075000.0,4803
94539.0,Warm Springs,3.0,2.0,1298.0,Single Family,1962.0,,nan,4803
94539.0,Warm Springs,3.0,2.0,1298.0,Single Family,1962.0,,nan,4803
94539.0,Warm Springs,3.0,2.0,1298.0,Single Family,1962.0,,nan,4803
94539.0,Cameron Hills,3.0,2.5,2058.0,Townhouse,1979.0,0.0,1428279.0,4804
94539.0,Cameron Hills,3.0,2.5,2058.0,Townhouse,1979.0,6163.0,560000.0,4804
94539.0,Cameron Hills,3.0,2.5,2058.0,Townhouse,1979.0,4322.0,1020000.0,4804
94539.0,Cameron Hills,3.0,2.5,2058.0,Townhouse,1979.0,,nan,4804
94539.0,Cameron Hills,3.0,2.5,2058.0,Townhouse,1979.0,,nan,4804
94539.0,Cameron Hills,3.0,2.5,2058.0,Townhouse,1979.0,,nan,4804
94538.0,Grimmer,4.0,2.0,1780.0,Single Family,1959.0,0.0,1301956.0,4805
94538.0,Grimmer,4.0,2.0,1780.0,Single Family,1959.0,6988.0,205000.0,4805
94538.0,Grimmer,4.0,2.0,1780.0,Single Family,1959.0,4414.0,1056000.0,4805
94538.0,Grimmer,4.0,2.0,1780.0,Single Family,1959.0,,nan,4805
94538.0,Grimmer,4.0,2.0,1780.0,Single Family,1959.0,,nan,4805
94538.0,Grimmer,4.0,2.0,1780.0,Single Family,1959.0,,nan,4805
94555.0,Ardenwood,3.0,2.0,1597.0,Single Family,1992.0,0.0,1127446.0,4806
94555.0,Ardenwood,3.0,2.0,1597.0,Single Family,1992.0,4565.0,1000000.0,4806
94555.0,Ardenwood,3.0,2.0,1597.0,Single Family,1992.0,,nan,4806
94555.0,Ardenwood,3.0,2.0,1597.0,Single Family,1992.0,,nan,4806
94555.0,Ardenwood,3.0,2.0,1597.0,Single Family,1992.0,,nan,4806
94555.0,Ardenwood,3.0,2.0,1597.0,Single Family,1992.0,,nan,4806
94539.0,Mission San Jose,3.0,1.0,1008.0,Single Family,1953.0,0.0,1279379.0,4807
94539.0,Mission San Jose,3.0,1.0,1008.0,Single Family,1953.0,808.0,1055000.0,4807
94539.0,Mission San Jose,3.0,1.0,1008.0,Single Family,1953.0,,nan,4807
94539.0,Mission San Jose,3.0,1.0,1008.0,Single Family,1953.0,,nan,4807
94539.0,Mission San Jose,3.0,1.0,1008.0,Single Family,1953.0,,nan,4807
94539.0,Mission San Jose,3.0,1.0,1008.0,Single Family,1953.0,,nan,4807
94536.0,Niles,4.0,3.0,2092.0,Single Family,1968.0,0.0,1270862.0,4808
94536.0,Niles,4.0,3.0,2092.0,Single Family,1968.0,809.0,1000000.0,4808
94536.0,Niles,4.0,3.0,2092.0,Single Family,1968.0,,nan,4808
94536.0,Niles,4.0,3.0,2092.0,Single Family,1968.0,,nan,4808
94536.0,Niles,4.0,3.0,2092.0,Single Family,1968.0,,nan,4808
94536.0,Niles,4.0,3.0,2092.0,Single Family,1968.0,,nan,4808
94555.0,Ardenwood,4.0,3.0,1727.0,Single Family,1988.0,0.0,1185472.0,4809
94555.0,Ardenwood,4.0,3.0,1727.0,Single Family,1988.0,5284.0,503000.0,4809
94555.0,Ardenwood,4.0,3.0,1727.0,Single Family,1988.0,810.0,1039000.0,4809
94555.0,Ardenwood,4.0,3.0,1727.0,Single Family,1988.0,,nan,4809
94555.0,Ardenwood,4.0,3.0,1727.0,Single Family,1988.0,,nan,4809
94555.0,Ardenwood,4.0,3.0,1727.0,Single Family,1988.0,,nan,4809
94536.0,Cherry-Guardino,3.0,2.0,1579.0,Single Family,1994.0,0.0,1111193.0,4810
94536.0,Cherry-Guardino,3.0,2.0,1579.0,Single Family,1994.0,8174.0,275000.0,4810
94536.0,Cherry-Guardino,3.0,2.0,1579.0,Single Family,1994.0,6555.0,410000.0,4810
94536.0,Cherry-Guardino,3.0,2.0,1579.0,Single Family,1994.0,2933.0,790000.0,4810
94536.0,Cherry-Guardino,3.0,2.0,1579.0,Single Family,1994.0,811.0,999000.0,4810
94536.0,Cherry-Guardino,3.0,2.0,1579.0,Single Family,1994.0,,nan,4810
94536.0,Glenmoor,3.0,2.0,1906.0,Single Family,1954.0,0.0,1232975.0,4811
94536.0,Glenmoor,3.0,2.0,1906.0,Single Family,1954.0,8557.0,278000.0,4811
94536.0,Glenmoor,3.0,2.0,1906.0,Single Family,1954.0,6862.0,420000.0,4811
94536.0,Glenmoor,3.0,2.0,1906.0,Single Family,1954.0,816.0,1040000.0,4811
94536.0,Glenmoor,3.0,2.0,1906.0,Single Family,1954.0,,nan,4811
94536.0,Glenmoor,3.0,2.0,1906.0,Single Family,1954.0,,nan,4811
94539.0,Mission Valley,3.0,2.0,1140.0,Single Family,1960.0,0.0,1415032.0,4812
94539.0,Mission Valley,3.0,2.0,1140.0,Single Family,1960.0,818.0,1030000.0,4812
94539.0,Mission Valley,3.0,2.0,1140.0,Single Family,1960.0,,nan,4812
94539.0,Mission Valley,3.0,2.0,1140.0,Single Family,1960.0,,nan,4812
94539.0,Mission Valley,3.0,2.0,1140.0,Single Family,1960.0,,nan,4812
94539.0,Mission Valley,3.0,2.0,1140.0,Single Family,1960.0,,nan,4812
94539.0,Warm Springs,3.0,2.0,1234.0,Single Family,1962.0,0.0,nan,4813
94539.0,Warm Springs,3.0,2.0,1234.0,Single Family,1962.0,4813.0,579500.0,4813
94539.0,Warm Springs,3.0,2.0,1234.0,Single Family,1962.0,821.0,1000000.0,4813
94539.0,Warm Springs,3.0,2.0,1234.0,Single Family,1962.0,,nan,4813
94539.0,Warm Springs,3.0,2.0,1234.0,Single Family,1962.0,,nan,4813
94539.0,Warm Springs,3.0,2.0,1234.0,Single Family,1962.0,,nan,4813
94538.0,Grimmer,4.0,2.0,1684.0,Single Family,1964.0,0.0,1155973.0,4814
94538.0,Grimmer,4.0,2.0,1684.0,Single Family,1964.0,7328.0,260500.0,4814
94538.0,Grimmer,4.0,2.0,1684.0,Single Family,1964.0,3296.0,715000.0,4814
94538.0,Grimmer,4.0,2.0,1684.0,Single Family,1964.0,821.0,1050000.0,4814
94538.0,Grimmer,4.0,2.0,1684.0,Single Family,1964.0,,nan,4814
94538.0,Grimmer,4.0,2.0,1684.0,Single Family,1964.0,,nan,4814
94536.0,Glenmoor,4.0,2.5,2090.0,Single Family,1957.0,0.0,1391294.0,4815
94536.0,Glenmoor,4.0,2.5,2090.0,Single Family,1957.0,1906.0,637000.0,4815
94536.0,Glenmoor,4.0,2.5,2090.0,Single Family,1957.0,821.0,1080000.0,4815
94536.0,Glenmoor,4.0,2.5,2090.0,Single Family,1957.0,,nan,4815
94536.0,Glenmoor,4.0,2.5,2090.0,Single Family,1957.0,,nan,4815
94536.0,Glenmoor,4.0,2.5,2090.0,Single Family,1957.0,,nan,4815
94555.0,Lakes and Birds,4.0,2.0,1871.0,Single Family,1979.0,0.0,1149927.0,4816
94555.0,Lakes and Birds,4.0,2.0,1871.0,Single Family,1979.0,5147.0,525000.0,4816
94555.0,Lakes and Birds,4.0,2.0,1871.0,Single Family,1979.0,823.0,991000.0,4816
94555.0,Lakes and Birds,4.0,2.0,1871.0,Single Family,1979.0,,nan,4816
94555.0,Lakes and Birds,4.0,2.0,1871.0,Single Family,1979.0,,nan,4816
94555.0,Lakes and Birds,4.0,2.0,1871.0,Single Family,1979.0,,nan,4816
94539.0,Vineyards-Avalon,3.0,2.5,1484.0,Single Family,1989.0,0.0,1274710.0,4817
94539.0,Vineyards-Avalon,3.0,2.5,1484.0,Single Family,1989.0,7521.0,328000.0,4817
94539.0,Vineyards-Avalon,3.0,2.5,1484.0,Single Family,1989.0,6164.0,530000.0,4817
94539.0,Vineyards-Avalon,3.0,2.5,1484.0,Single Family,1989.0,3341.0,783000.0,4817
94539.0,Vineyards-Avalon,3.0,2.5,1484.0,Single Family,1989.0,825.0,1027500.0,4817
94539.0,Vineyards-Avalon,3.0,2.5,1484.0,Single Family,1989.0,,nan,4817
94555.0,Ardenwood,3.0,2.5,1769.0,Single Family,1991.0,0.0,1159048.0,4818
94555.0,Ardenwood,3.0,2.5,1769.0,Single Family,1991.0,6684.0,380000.0,4818
94555.0,Ardenwood,3.0,2.5,1769.0,Single Family,1991.0,4003.0,792000.0,4818
94555.0,Ardenwood,3.0,2.5,1769.0,Single Family,1991.0,838.0,990000.0,4818
94555.0,Ardenwood,3.0,2.5,1769.0,Single Family,1991.0,,nan,4818
94555.0,Ardenwood,3.0,2.5,1769.0,Single Family,1991.0,,nan,4818
94539.0,Mission Valley,4.0,3.0,1955.0,Single Family,1956.0,0.0,1545339.0,4819
94539.0,Mission Valley,4.0,3.0,1955.0,Single Family,1956.0,839.0,1055000.0,4819
94539.0,Mission Valley,4.0,3.0,1955.0,Single Family,1956.0,,nan,4819
94539.0,Mission Valley,4.0,3.0,1955.0,Single Family,1956.0,,nan,4819
94539.0,Mission Valley,4.0,3.0,1955.0,Single Family,1956.0,,nan,4819
94539.0,Mission Valley,4.0,3.0,1955.0,Single Family,1956.0,,nan,4819
94555.0,Ardenwood,4.0,3.0,2102.0,Single Family,1990.0,0.0,1235910.0,4820
94555.0,Ardenwood,4.0,3.0,2102.0,Single Family,1990.0,842.0,1025000.0,4820
94555.0,Ardenwood,4.0,3.0,2102.0,Single Family,1990.0,,nan,4820
94555.0,Ardenwood,4.0,3.0,2102.0,Single Family,1990.0,,nan,4820
94555.0,Ardenwood,4.0,3.0,2102.0,Single Family,1990.0,,nan,4820
94555.0,Ardenwood,4.0,3.0,2102.0,Single Family,1990.0,,nan,4820
94539.0,East Industrial,4.0,3.5,2045.0,Single Family,2008.0,0.0,1559967.0,4821
94539.0,East Industrial,4.0,3.5,2045.0,Single Family,2008.0,842.0,1075000.0,4821
94539.0,East Industrial,4.0,3.5,2045.0,Single Family,2008.0,,nan,4821
94539.0,East Industrial,4.0,3.5,2045.0,Single Family,2008.0,,nan,4821
94539.0,East Industrial,4.0,3.5,2045.0,Single Family,2008.0,,nan,4821
94539.0,East Industrial,4.0,3.5,2045.0,Single Family,2008.0,,nan,4821
94539.0,East Industrial,3.0,3.0,1835.0,Single Family,2008.0,0.0,1311014.0,4822
94539.0,East Industrial,3.0,3.0,1835.0,Single Family,2008.0,3337.0,797000.0,4822
94539.0,East Industrial,3.0,3.0,1835.0,Single Family,2008.0,4992.0,1050000.0,4822
94539.0,East Industrial,3.0,3.0,1835.0,Single Family,2008.0,,nan,4822
94539.0,East Industrial,3.0,3.0,1835.0,Single Family,2008.0,,nan,4822
94539.0,East Industrial,3.0,3.0,1835.0,Single Family,2008.0,,nan,4822
94539.0,Mission Valley,4.0,2.0,2034.0,Condo,2015.0,0.0,1550299.0,4823
94539.0,Mission Valley,4.0,2.0,2034.0,Condo,2015.0,869.0,1021990.0,4823
94539.0,Mission Valley,4.0,2.0,2034.0,Condo,2015.0,,nan,4823
94539.0,Mission Valley,4.0,2.0,2034.0,Condo,2015.0,,nan,4823
94539.0,Mission Valley,4.0,2.0,2034.0,Condo,2015.0,,nan,4823
94539.0,Mission Valley,4.0,2.0,2034.0,Condo,2015.0,,nan,4823
94539.0,Weibel,4.0,3.0,2034.0,Single Family,2015.0,0.0,1464609.0,4824
94539.0,Weibel,4.0,3.0,2034.0,Single Family,2015.0,870.0,1016000.0,4824
94539.0,Weibel,4.0,3.0,2034.0,Single Family,2015.0,,nan,4824
94539.0,Weibel,4.0,3.0,2034.0,Single Family,2015.0,,nan,4824
94539.0,Weibel,4.0,3.0,2034.0,Single Family,2015.0,,nan,4824
94539.0,Weibel,4.0,3.0,2034.0,Single Family,2015.0,,nan,4824
94539.0,East Industrial,4.0,3.0,1926.0,Single Family,2006.0,0.0,1353402.0,4825
94539.0,East Industrial,4.0,3.0,1926.0,Single Family,2006.0,4160.0,813500.0,4825
94539.0,East Industrial,4.0,3.0,1926.0,Single Family,2006.0,879.0,1010000.0,4825
94539.0,East Industrial,4.0,3.0,1926.0,Single Family,2006.0,,nan,4825
94539.0,East Industrial,4.0,3.0,1926.0,Single Family,2006.0,,nan,4825
94539.0,East Industrial,4.0,3.0,1926.0,Single Family,2006.0,,nan,4825
94555.0,Ardenwood,4.0,3.0,1812.0,Single Family,1989.0,0.0,1225814.0,4826
94555.0,Ardenwood,4.0,3.0,1812.0,Single Family,1989.0,8082.0,256000.0,4826
94555.0,Ardenwood,4.0,3.0,1812.0,Single Family,1989.0,4445.0,770000.0,4826
94555.0,Ardenwood,4.0,3.0,1812.0,Single Family,1989.0,3257.0,740000.0,4826
94555.0,Ardenwood,4.0,3.0,1812.0,Single Family,1989.0,877.0,1050000.0,4826
94555.0,Ardenwood,4.0,3.0,1812.0,Single Family,1989.0,,nan,4826
94539.0,Mission San Jose,3.0,2.0,1201.0,Single Family,1955.0,0.0,1312298.0,4827
94539.0,Mission San Jose,3.0,2.0,1201.0,Single Family,1955.0,879.0,1011000.0,4827
94539.0,Mission San Jose,3.0,2.0,1201.0,Single Family,1955.0,,nan,4827
94539.0,Mission San Jose,3.0,2.0,1201.0,Single Family,1955.0,,nan,4827
94539.0,Mission San Jose,3.0,2.0,1201.0,Single Family,1955.0,,nan,4827
94539.0,Mission San Jose,3.0,2.0,1201.0,Single Family,1955.0,,nan,4827
94539.0,,3.0,2.0,1100.0,Single Family,,0.0,3100.0,4828
94539.0,,3.0,2.0,1100.0,Single Family,,880.0,1055000.0,4828
94539.0,,3.0,2.0,1100.0,Single Family,,,nan,4828
94539.0,,3.0,2.0,1100.0,Single Family,,,nan,4828
94539.0,,3.0,2.0,1100.0,Single Family,,,nan,4828
94539.0,,3.0,2.0,1100.0,Single Family,,,nan,4828
94555.0,,4.0,2.5,1932.0,Single Family,,0.0,3811.0,4829
94555.0,,4.0,2.5,1932.0,Single Family,,5238.0,589000.0,4829
94555.0,,4.0,2.5,1932.0,Single Family,,5327.0,1028000.0,4829
94555.0,,4.0,2.5,1932.0,Single Family,,,nan,4829
94555.0,,4.0,2.5,1932.0,Single Family,,,nan,4829
94555.0,,4.0,2.5,1932.0,Single Family,,,nan,4829
94539.0,Warm Springs,5.0,3.0,2521.0,Single Family,1972.0,0.0,1667083.0,4830
94539.0,Warm Springs,5.0,3.0,2521.0,Single Family,1972.0,4241.0,250000.0,4830
94539.0,Warm Springs,5.0,3.0,2521.0,Single Family,1972.0,5542.0,400000.0,4830
94539.0,Warm Springs,5.0,3.0,2521.0,Single Family,1972.0,4932.0,820000.0,4830
94539.0,Warm Springs,5.0,3.0,2521.0,Single Family,1972.0,5418.0,1073000.0,4830
94539.0,Warm Springs,5.0,3.0,2521.0,Single Family,1972.0,,nan,4830
94536.0,Niles,4.0,3.0,2365.0,Single Family,1988.0,0.0,1310749.0,4831
94536.0,Niles,4.0,3.0,2365.0,Single Family,1988.0,5510.0,1023000.0,4831
94536.0,Niles,4.0,3.0,2365.0,Single Family,1988.0,,nan,4831
94536.0,Niles,4.0,3.0,2365.0,Single Family,1988.0,,nan,4831
94536.0,Niles,4.0,3.0,2365.0,Single Family,1988.0,,nan,4831
94536.0,Niles,4.0,3.0,2365.0,Single Family,1988.0,,nan,4831
94555.0,Ardenwood,4.0,2.5,1952.0,Condo,1990.0,0.0,1221008.0,4832
94555.0,Ardenwood,4.0,2.5,1952.0,Condo,1990.0,6444.0,398000.0,4832
94555.0,Ardenwood,4.0,2.5,1952.0,Condo,1990.0,5602.0,982000.0,4832
94555.0,Ardenwood,4.0,2.5,1952.0,Condo,1990.0,5602.0,982000.0,4832
94555.0,Ardenwood,4.0,2.5,1952.0,Condo,1990.0,,nan,4832
94555.0,Ardenwood,4.0,2.5,1952.0,Condo,1990.0,,nan,4832
94536.0,Brookvale,4.0,3.0,2191.0,Single Family,1979.0,0.0,1245932.0,4833
94536.0,Brookvale,4.0,3.0,2191.0,Single Family,1979.0,6527.0,420000.0,4833
94536.0,Brookvale,4.0,3.0,2191.0,Single Family,1979.0,3360.0,739000.0,4833
94536.0,Brookvale,4.0,3.0,2191.0,Single Family,1979.0,912.0,1048000.0,4833
94536.0,Brookvale,4.0,3.0,2191.0,Single Family,1979.0,,nan,4833
94536.0,Brookvale,4.0,3.0,2191.0,Single Family,1979.0,,nan,4833
94539.0,Cameron Hills,3.0,2.0,2213.0,Townhouse,1979.0,0.0,1319463.0,4834
94539.0,Cameron Hills,3.0,2.0,2213.0,Townhouse,1979.0,5181.0,720000.0,4834
94539.0,Cameron Hills,3.0,2.0,2213.0,Townhouse,1979.0,913.0,1011000.0,4834
94539.0,Cameron Hills,3.0,2.0,2213.0,Townhouse,1979.0,,nan,4834
94539.0,Cameron Hills,3.0,2.0,2213.0,Townhouse,1979.0,,nan,4834
94539.0,Cameron Hills,3.0,2.0,2213.0,Townhouse,1979.0,,nan,4834
94555.0,Ardenwood,4.0,2.5,1871.0,Single Family,1991.0,0.0,1216896.0,4835
94555.0,Ardenwood,4.0,2.5,1871.0,Single Family,1991.0,6857.0,360000.0,4835
94555.0,Ardenwood,4.0,2.5,1871.0,Single Family,1991.0,4682.0,688000.0,4835
94555.0,Ardenwood,4.0,2.5,1871.0,Single Family,1991.0,3062.0,720000.0,4835
94555.0,Ardenwood,4.0,2.5,1871.0,Single Family,1991.0,5722.0,1003211.0,4835
94555.0,Ardenwood,4.0,2.5,1871.0,Single Family,1991.0,,nan,4835
94539.0,Vineyards-Avalon,,,,,,0.0,nan,4836
94539.0,Vineyards-Avalon,,,,,,7291.0,20000.0,4836
94539.0,Vineyards-Avalon,,,,,,5814.0,1000000.0,4836
94539.0,Vineyards-Avalon,,,,,,,nan,4836
94539.0,Vineyards-Avalon,,,,,,,nan,4836
94539.0,Vineyards-Avalon,,,,,,,nan,4836
94555.0,Northgate,4.0,3.0,2457.0,Single Family,1989.0,0.0,1246511.0,4837
94555.0,Northgate,4.0,3.0,2457.0,Single Family,1989.0,8447.0,366000.0,4837
94555.0,Northgate,4.0,3.0,2457.0,Single Family,1989.0,7641.0,372000.0,4837
94555.0,Northgate,4.0,3.0,2457.0,Single Family,1989.0,4772.0,810000.0,4837
94555.0,Northgate,4.0,3.0,2457.0,Single Family,1989.0,5814.0,1042500.0,4837
94555.0,Northgate,4.0,3.0,2457.0,Single Family,1989.0,,nan,4837
94539.0,Mission San Jose,3.0,2.0,1104.0,Single Family,1953.0,0.0,1276498.0,4838
94539.0,Mission San Jose,3.0,2.0,1104.0,Single Family,1953.0,1993.0,555000.0,4838
94539.0,Mission San Jose,3.0,2.0,1104.0,Single Family,1953.0,1878.0,719500.0,4838
94539.0,Mission San Jose,3.0,2.0,1104.0,Single Family,1953.0,5906.0,1048041.0,4838
94539.0,Mission San Jose,3.0,2.0,1104.0,Single Family,1953.0,,nan,4838
94539.0,Mission San Jose,3.0,2.0,1104.0,Single Family,1953.0,,nan,4838
94539.0,Mission Valley,3.0,1.0,1434.0,Single Family,1960.0,0.0,1438165.0,4839
94539.0,Mission Valley,3.0,1.0,1434.0,Single Family,1960.0,5875.0,1060000.0,4839
94539.0,Mission Valley,3.0,1.0,1434.0,Single Family,1960.0,,nan,4839
94539.0,Mission Valley,3.0,1.0,1434.0,Single Family,1960.0,,nan,4839
94539.0,Mission Valley,3.0,1.0,1434.0,Single Family,1960.0,,nan,4839
94539.0,Mission Valley,3.0,1.0,1434.0,Single Family,1960.0,,nan,4839
94539.0,Warm Springs,3.0,2.0,1284.0,Single Family,1962.0,0.0,1333402.0,4840
94539.0,Warm Springs,3.0,2.0,1284.0,Single Family,1962.0,5906.0,1042000.0,4840
94539.0,Warm Springs,3.0,2.0,1284.0,Single Family,1962.0,,nan,4840
94539.0,Warm Springs,3.0,2.0,1284.0,Single Family,1962.0,,nan,4840
94539.0,Warm Springs,3.0,2.0,1284.0,Single Family,1962.0,,nan,4840
94539.0,Warm Springs,3.0,2.0,1284.0,Single Family,1962.0,,nan,4840
94536.0,Niles,5.0,3.0,2850.0,Single Family,1968.0,0.0,1374651.0,4841
94536.0,Niles,5.0,3.0,2850.0,Single Family,1968.0,4647.0,830000.0,4841
94536.0,Niles,5.0,3.0,2850.0,Single Family,1968.0,1919.0,1025000.0,4841
94536.0,Niles,5.0,3.0,2850.0,Single Family,1968.0,,nan,4841
94536.0,Niles,5.0,3.0,2850.0,Single Family,1968.0,,nan,4841
94536.0,Niles,5.0,3.0,2850.0,Single Family,1968.0,,nan,4841
94539.0,Vineyards-Avalon,4.0,3.0,1728.0,Single Family,1988.0,0.0,1406041.0,4842
94539.0,Vineyards-Avalon,4.0,3.0,1728.0,Single Family,1988.0,1889.0,1073000.0,4842
94539.0,Vineyards-Avalon,4.0,3.0,1728.0,Single Family,1988.0,,nan,4842
94539.0,Vineyards-Avalon,4.0,3.0,1728.0,Single Family,1988.0,,nan,4842
94539.0,Vineyards-Avalon,4.0,3.0,1728.0,Single Family,1988.0,,nan,4842
94539.0,Vineyards-Avalon,4.0,3.0,1728.0,Single Family,1988.0,,nan,4842
94536.0,Glenmoor,4.0,2.0,2201.0,Single Family,1958.0,0.0,1200993.0,4843
94536.0,Glenmoor,4.0,2.0,2201.0,Single Family,1958.0,5799.0,527500.0,4843
94536.0,Glenmoor,4.0,2.0,2201.0,Single Family,1958.0,1950.0,990000.0,4843
94536.0,Glenmoor,4.0,2.0,2201.0,Single Family,1958.0,,nan,4843
94536.0,Glenmoor,4.0,2.0,2201.0,Single Family,1958.0,,nan,4843
94536.0,Glenmoor,4.0,2.0,2201.0,Single Family,1958.0,,nan,4843
94539.0,Warm Springs,3.0,2.0,1495.0,Single Family,1975.0,0.0,1344777.0,4844
94539.0,Warm Springs,3.0,2.0,1495.0,Single Family,1975.0,6885.0,350000.0,4844
94539.0,Warm Springs,3.0,2.0,1495.0,Single Family,1975.0,1979.0,990500.0,4844
94539.0,Warm Springs,3.0,2.0,1495.0,Single Family,1975.0,,nan,4844
94539.0,Warm Springs,3.0,2.0,1495.0,Single Family,1975.0,,nan,4844
94539.0,Warm Springs,3.0,2.0,1495.0,Single Family,1975.0,,nan,4844
94555.0,Ardenwood,4.0,2.5,1717.0,Single Family,1986.0,0.0,1148766.0,4845
94555.0,Ardenwood,4.0,2.5,1717.0,Single Family,1986.0,7103.0,310000.0,4845
94555.0,Ardenwood,4.0,2.5,1717.0,Single Family,1986.0,2010.0,985000.0,4845
94555.0,Ardenwood,4.0,2.5,1717.0,Single Family,1986.0,,nan,4845
94555.0,Ardenwood,4.0,2.5,1717.0,Single Family,1986.0,,nan,4845
94555.0,Ardenwood,4.0,2.5,1717.0,Single Family,1986.0,,nan,4845
94539.0,Mission San Jose,3.0,2.0,1818.0,Single Family,1992.0,0.0,1594895.0,4846
94539.0,Mission San Jose,3.0,2.0,1818.0,Single Family,1992.0,4041.0,920000.0,4846
94539.0,Mission San Jose,3.0,2.0,1818.0,Single Family,1992.0,963.0,1040000.0,4846
94539.0,Mission San Jose,3.0,2.0,1818.0,Single Family,1992.0,,nan,4846
94539.0,Mission San Jose,3.0,2.0,1818.0,Single Family,1992.0,,nan,4846
